id,tier,object,utterance_type,object_present,speaker,timestamp,basic_level,basic_level_edit,utt_type_edit,obj_present_edit,speaker_edit,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,r,y,FAT,35818470_35820170,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,q,n,FAT,36247880_36249360,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,q,n,FAT,36254870_36256620,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,q,n,FAT,38635300_38638650,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,d,n,FAT,38635300_38638650,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,d,n,FAT,38691570_38692570,bath,
01_10_coderAR_audio_checkSM.csv,*OLN,bath,q,y,MOT,38947930_38959880,bath,
01_10_coderAR_audio_checkSM.csv,*OLN,bath,d,y,SIS,38969810_39000000,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath+tub,d,n,FAT,35744570_35748810,bathtub,
01_10_coderAR_audio_checkSM.csv,*MAN,baths,d,n,FAT,35744570_35748810,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,batteries,d,n,FAT,33368730_33369730,battery,
01_10_coderAR_audio_checkSM.csv,*FAN,bear,q,y,MOT,5833610_5834830,bear,
01_10_coderAR_audio_checkSM.csv,*CHN,bear,d,y,MOT,5837660_5840920,bear,
01_10_coderAR_audio_checkSM.csv,*OLN,bear,d,y,MOT,44391020_44393990,bear,
01_10_coderAR_audio_checkSM.csv,*OLN,bear,i,y,MOT,44391020_44393990,bear,
01_10_coderAR_audio_checkSM.csv,*CHN,bear,d,y,MOT,44395190_44395930,bear,
01_10_coderAR_audio_checkSM.csv,*CXN,bed,s,n,MOT,31731400_31732430,bed,
01_10_coderAR_audio_checkSM.csv,*OLN,bed,s,n,MOT,31838780_31843420,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,s,n,MOT,31850200_31853420,bed,
01_10_coderAR_audio_checkSM.csv,*NOF,bed,s,n,MOT,31857920_31858720,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,s,n,MOT,31867460_31868150,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,s,n,MOT,31869950_31871920,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,s,n,MOT,31887310_31888350,bed,
01_10_coderAR_audio_checkSM.csv,*MAF,bed,s,n,MOT,31892640_31893670,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,s,n,MOT,31907420_31908460,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,s,n,MOT,31913000_31916050,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,s,n,MOT,31922670_31926050,bed,
01_10_coderAR_audio_checkSM.csv,*CXN,bed,d,n,SIS,38631880_38633330,bed,
01_10_coderAR_audio_checkSM.csv,*MAN,bed,q,n,MOT,45363830_45365180,bed,
01_10_coderAR_audio_checkSM.csv,*FAN,bed,q,n,MOT,45367210_45368730,bed,
01_10_coderAR_audio_checkSM.csv,*OLN,Belle,r,y,FAT,36390210_36391010,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36401070_36402070,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36405900_36406930,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36422590_36425790,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36426790_36427790,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36431380_36434440,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36442220_36444100,Belle,
01_10_coderAR_audio_checkSM.csv,*OLN,Belle,r,y,FAT,36459160_36459960,Belle,
01_10_coderAR_audio_checkSM.csv,*OLN,Belle,r,y,FAT,36470980_36474730,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36483940_36488370,Belle,
01_10_coderAR_audio_checkSM.csv,*MAN,Belle,r,y,FAT,36495520_36498040,Belle,
01_10_coderAR_audio_checkSM.csv,*FAN,bench,d,n,MOT,37019570_37021760,bench,
01_10_coderAR_audio_checkSM.csv,*CHN,bicep,d,y,FAT,7491070_7492350,bicep,
01_10_coderAR_audio_checkSM.csv,*CXN,bicycle,n,n,MOT,7094360_7095160,bicycle,
01_10_coderAR_audio_checkSM.csv,*OLN,bicycle,n,n,MOT,7097600_7098810,bicycle,
01_10_coderAR_audio_checkSM.csv,*MAN,Big+Red+Riding+Hood,r,y,FAT,35569470_35571910,Big+Red+Riding+Hood,
01_10_coderAR_audio_checkSM.csv,*MAN,Big+Red+Riding+Hood,q,y,FAT,35577930_35579250,Big+Red+Riding+Hood,
01_10_coderAR_audio_checkSM.csv,*CXN,bird,n,n,MOT,7125320_7126290,bird,
01_10_coderAR_audio_checkSM.csv,*CXN,bird,n,n,SIS,7129590_7130780,bird,
01_10_coderAR_audio_checkSM.csv,*FAN,bird,d,y,FAT,8401520_8402650,bird,
01_10_coderAR_audio_checkSM.csv,*MAN,bird,q,y,MOT,8402650_8403680,bird,
01_10_coderAR_audio_checkSM.csv,*FAN,bird,q,n,MOT,8556300_8557960,bird,
01_10_coderAR_audio_checkSM.csv,*FAN,bird,q,n,MOT,8561030_8562640,bird,
01_10_coderAR_audio_checkSM.csv,*MAN,bird,d,y,MOT,8564640_8567900,bird,
